Date,SP15,Congestion,Loss,MEC
4/6/2019,20.02,-0.08,-0.43,20.53
4/7/2019,20.66,0.00,-0.46,21.11
4/8/2019,32.34,-0.03,-0.94,33.31
4/9/2019,20.50,-0.01,-0.54,21.05
4/10/2019,19.83,-0.46,-0.51,20.80
4/11/2019,24.36,-0.24,-0.60,25.20
4/12/2019,23.63,0.00,-0.53,24.17
4/13/2019,21.86,0.00,-0.38,22.24
4/14/2019,16.84,0.02,-0.31,17.13
4/15/2019,23.21,0.00,-0.50,23.70
4/16/2019,22.90,-0.12,-0.62,23.64
4/17/2019,22.68,-0.07,-0.71,23.46
4/18/2019,29.26,-0.04,-0.85,30.14
4/19/2019,27.53,-0.16,-0.83,28.52
4/20/2019,14.40,0.00,-0.43,14.83
4/21/2019,9.35,0.00,-0.42,9.76
4/22/2019,19.37,0.00,-0.66,20.03
4/23/2019,23.75,0.00,-0.94,24.69
4/24/2019,25.65,-0.03,-1.14,26.82
4/25/2019,28.70,-0.01,-1.05,29.76
4/26/2019,25.73,0.00,-1.03,26.76
4/27/2019,14.85,0.00,-0.55,15.40
4/28/2019,15.04,0.00,-0.45,15.49
4/29/2019,21.21,-0.31,-0.77,22.29
4/30/2019,20.05,-0.77,-0.81,21.64
5/1/2019,25.26,-1.73,-1.32,28.30
5/2/2019,23.04,-1.62,-1.31,25.97
5/3/2019,23.89,-1.19,-1.09,26.17
5/4/2019,15.67,-0.31,-0.47,16.45
5/5/2019,13.32,-0.68,-0.55,14.55
5/6/2019,24.02,-0.86,-1.16,26.03
5/7/2019,22.47,-0.47,-1.16,24.11
5/8/2019,23.46,-1.09,-1.18,25.73
5/9/2019,25.46,-1.40,-0.98,27.84
5/10/2019,31.14,-1.16,-1.15,33.46
5/11/2019,22.93,-0.40,-0.77,24.10
5/12/2019,13.78,0.00,-0.47,14.25
5/13/2019,21.49,-0.52,-1.11,23.11
5/14/2019,22.51,-0.64,-1.16,24.30
5/15/2019,28.71,-0.65,-1.35,30.71
5/16/2019,24.99,-0.31,-1.15,26.44
5/17/2019,16.31,-0.04,-0.67,17.03
5/18/2019,11.10,0.00,-0.38,11.48
5/19/2019,7.24,0.01,-0.31,7.54
5/20/2019,11.80,-0.01,-0.55,12.36
5/21/2019,14.04,-0.01,-0.49,14.54
5/22/2019,16.35,-0.03,-0.71,17.09
5/23/2019,22.44,-0.13,-0.95,23.52
5/24/2019,20.05,-0.05,-0.86,20.95
5/25/2019,10.43,0.00,-0.33,10.76
5/26/2019,8.81,0.00,-0.35,9.16
5/27/2019,3.89,0.04,-0.15,4.00
5/28/2019,10.16,-0.03,-0.46,10.66
5/29/2019,17.48,-0.58,-0.90,18.96
5/30/2019,19.18,-0.11,-0.92,20.22
5/31/2019,20.02,-0.13,-0.92,21.06
6/1/2019,15.72,-0.23,-0.73,16.68
6/2/2019,12.40,0.00,-0.62,13.02
6/3/2019,19.90,0.00,-1.12,21.02
6/4/2019,23.31,-0.08,-1.31,24.70
6/5/2019,23.23,-0.12,-1.30,24.66
6/6/2019,22.89,0.00,-0.99,23.89
6/7/2019,17.90,0.00,-0.90,18.80
6/8/2019,15.62,0.00,-0.62,16.24
6/9/2019,18.89,0.00,-0.80,19.69
6/10/2019,31.32,-0.33,-1.41,33.06
6/11/2019,39.84,-0.38,-2.07,42.29
6/12/2019,43.95,-1.73,-1.96,47.63
6/13/2019,29.76,-0.19,-1.98,31.93
6/14/2019,23.35,-0.05,-1.50,24.91
6/15/2019,17.83,0.00,-0.94,18.77
6/16/2019,17.22,0.00,-0.91,18.14
6/17/2019,27.71,-0.08,-1.53,29.32
6/18/2019,27.33,0.00,-1.67,29.00
6/19/2019,25.17,-0.07,-1.44,26.68
6/20/2019,20.06,0.00,-1.11,21.17
6/21/2019,18.55,-1.19,-1.16,20.90
6/22/2019,18.02,-0.36,-0.71,19.10
6/23/2019,18.46,-0.14,-0.81,19.42
6/24/2019,22.83,-0.26,-1.03,24.12
6/25/2019,25.31,-0.23,-1.32,26.86
6/26/2019,21.40,-0.02,-0.96,22.38
6/27/2019,21.19,-0.03,-0.95,22.17
6/28/2019,23.19,0.00,-0.92,24.12
6/29/2019,25.83,0.72,-0.80,25.91
6/30/2019,23.92,0.58,-0.89,24.23
7/1/2019,27.63,-0.01,-1.08,28.71
7/2/2019,24.21,0.01,-0.99,25.19
7/3/2019,22.66,-0.04,-0.84,23.54
7/4/2019,17.26,0.01,-0.72,17.97
7/5/2019,23.87,0.00,-0.87,24.74
7/6/2019,20.44,0.02,-0.73,21.14
7/7/2019,15.82,0.09,-0.59,16.33
7/8/2019,21.31,0.10,-0.83,22.04
7/9/2019,26.68,0.00,-1.02,27.70
7/10/2019,28.62,-0.08,-1.17,29.87
7/11/2019,33.65,-0.14,-1.19,34.98
7/12/2019,37.19,-0.02,-1.11,38.31
7/13/2019,33.76,0.03,-1.09,34.82
7/14/2019,31.14,-0.12,-1.09,32.35
7/15/2019,35.38,-0.11,-1.13,36.62
7/16/2019,32.87,0.00,-1.06,33.93
7/17/2019,30.62,0.00,-1.17,31.79
7/18/2019,29.49,-0.10,-1.09,30.69
7/19/2019,30.07,-0.01,-1.03,31.10
7/20/2019,26.00,0.00,-0.95,26.95
7/21/2019,28.85,-0.12,-1.02,29.99
7/22/2019,37.43,0.07,-1.15,38.52
7/23/2019,47.66,-0.08,-1.08,48.82
7/24/2019,47.54,-0.77,-1.36,49.66
7/25/2019,46.73,0.01,-1.09,47.82
7/26/2019,40.43,0.02,-1.16,41.58
7/27/2019,35.22,-0.01,-1.10,36.32
7/28/2019,34.79,0.01,-1.31,36.09
7/29/2019,38.55,2.06,-1.26,37.74
7/30/2019,36.14,0.19,-1.16,37.10
7/31/2019,35.16,-0.03,-1.08,36.27
8/1/2019,32.56,0.27,-1.02,33.32
8/2/2019,34.97,0.38,-1.17,35.77
8/3/2019,32.48,-0.24,-0.66,33.39
8/4/2019,33.02,-0.12,-0.82,33.95
8/5/2019,42.43,0.51,-0.98,42.91
8/6/2019,39.99,1.30,-1.00,39.70
8/7/2019,35.23,0.69,-0.86,35.40
8/8/2019,30.83,0.11,-0.75,31.46
8/9/2019,29.05,0.01,-0.87,29.91
8/10/2019,23.60,-0.01,-0.78,24.38
8/11/2019,23.54,0.01,-0.89,24.42
8/12/2019,29.90,0.00,-1.09,30.99
8/13/2019,33.60,0.01,-1.14,34.73
8/14/2019,40.19,-0.15,-1.51,41.85
8/15/2019,40.84,-0.07,-1.68,42.58
8/16/2019,32.81,-0.02,-1.32,34.15
8/17/2019,28.17,0.00,-0.98,29.15
8/18/2019,26.72,-0.07,-0.88,27.67
8/19/2019,30.54,0.00,-1.12,31.66
8/20/2019,31.92,-0.03,-0.92,32.86
8/21/2019,32.37,-0.09,-1.16,33.62
8/22/2019,31.07,0.00,-1.29,32.36
8/23/2019,30.31,0.00,-1.21,31.52
8/24/2019,28.52,0.00,-1.08,29.59
8/25/2019,26.48,-0.13,-1.26,27.87
8/26/2019,35.93,-0.16,-1.51,37.60
8/27/2019,41.01,-0.05,-1.48,42.54
8/28/2019,39.37,0.03,-1.34,40.68
8/29/2019,36.26,-0.10,-1.25,37.62
8/30/2019,32.73,-0.15,-1.22,34.09
8/31/2019,31.59,0.00,-0.97,32.55
9/1/2019,33.22,-0.25,-0.87,34.34
9/2/2019,35.82,0.15,-1.10,36.77
9/3/2019,43.28,0.93,-1.34,43.70
9/4/2019,56.80,4.77,-1.54,53.57
9/5/2019,65.09,7.41,-1.48,59.17
9/6/2019,44.94,0.84,-1.40,45.49
9/7/2019,33.65,0.29,-0.84,34.20
9/8/2019,25.77,0.02,-0.85,26.60
9/9/2019,32.58,0.07,-0.99,33.50
9/10/2019,31.34,-0.15,-1.03,32.53
9/11/2019,34.38,-0.05,-1.29,35.72
9/12/2019,38.54,-0.32,-1.30,40.17
9/13/2019,42.72,-0.05,-1.58,44.36
9/14/2019,35.55,0.00,-1.18,36.73
9/15/2019,33.98,0.04,-1.07,35.00
9/16/2019,34.09,0.27,-1.07,34.89
9/17/2019,31.94,-1.31,-1.34,34.59
9/18/2019,30.80,-1.50,-1.32,33.62
9/19/2019,27.91,-1.16,-1.40,30.46
9/20/2019,31.71,0.08,-1.62,33.24
9/21/2019,29.85,0.06,-1.25,31.04
9/22/2019,31.35,-0.06,-1.20,32.61
9/23/2019,35.25,0.04,-1.57,36.78
9/24/2019,46.36,-1.04,-2.33,49.73
9/25/2019,49.84,-0.17,-2.43,52.43
9/26/2019,34.58,-0.20,-1.46,36.24
9/27/2019,31.33,-0.15,-1.34,32.82
9/28/2019,26.73,-0.27,-1.08,28.08
9/29/2019,24.88,-0.29,-0.81,25.98
9/30/2019,28.16,-1.98,-1.31,31.44
10/1/2019,30.00,-1.01,-1.17,32.18
10/2/2019,30.77,-0.91,-1.21,32.90
10/3/2019,30.35,-0.48,-1.12,31.95
10/4/2019,27.97,-0.94,-1.32,30.23
10/5/2019,30.57,-0.39,-1.11,32.07
10/6/2019,31.87,-0.53,-1.22,33.62
10/7/2019,37.78,-0.19,-1.55,39.52
10/8/2019,33.16,-1.39,-1.57,36.12
10/9/2019,20.63,-12.09,-1.40,34.12
10/10/2019,33.29,-0.41,-1.34,35.04
10/11/2019,33.82,-0.38,-1.40,35.59
10/12/2019,32.72,-0.53,-1.06,34.31
10/13/2019,29.24,-1.55,-1.12,31.92
10/14/2019,37.77,-0.31,-1.27,39.35
10/15/2019,41.41,-0.49,-1.07,42.97
10/16/2019,41.89,0.24,-0.84,42.50
10/17/2019,32.92,-0.30,-1.14,34.36
10/18/2019,32.96,-0.06,-1.24,34.27
10/19/2019,28.66,0.03,-1.02,29.64
10/20/2019,29.56,-0.87,-1.04,31.47
10/21/2019,44.85,-0.70,-1.23,46.78
10/22/2019,48.60,-0.37,-1.49,50.45
10/23/2019,40.64,-0.30,-1.23,42.17
10/24/2019,42.22,-0.87,-1.31,44.40
10/25/2019,39.14,-0.75,-1.40,41.29
10/26/2019,30.37,-1.18,-1.09,32.64
10/27/2019,26.77,-0.87,-0.94,28.57
10/28/2019,34.42,-1.02,-1.18,36.61
10/29/2019,31.79,-3.48,-1.22,36.49
10/30/2019,37.68,-2.42,-1.56,41.66
10/31/2019,41.32,-0.24,-1.87,43.43
11/1/2019,38.60,-0.46,-1.55,40.62
11/2/2019,36.71,-0.59,-1.19,38.49
11/3/2019,35.91,-0.67,-1.15,37.73
11/4/2019,43.05,-1.98,-1.47,46.49
11/5/2019,48.84,-1.67,-1.03,51.54
11/6/2019,45.92,-1.92,-1.23,49.08
11/7/2019,44.19,-1.06,-1.08,46.33
11/8/2019,49.48,2.35,-0.93,48.05
11/9/2019,39.43,0.04,-0.78,40.17
11/10/2019,34.99,-0.35,-0.78,36.12
11/11/2019,40.45,-0.62,-0.98,42.06
11/12/2019,45.85,-0.25,-1.10,47.20
11/13/2019,40.42,-0.12,-0.91,41.44
11/14/2019,40.64,-0.78,-1.20,42.62
11/15/2019,37.80,-0.92,-0.93,39.66
11/16/2019,34.50,0.14,-0.70,35.06
11/17/2019,36.68,-0.26,-0.72,37.66
11/18/2019,43.97,0.07,-0.88,44.77
11/19/2019,39.28,-0.07,-0.62,39.97
11/20/2019,41.45,0.10,-0.60,41.96
11/21/2019,51.25,0.05,-0.87,52.08
11/22/2019,49.13,0.00,-0.77,49.89
11/23/2019,44.95,0.00,-0.76,45.71
11/24/2019,41.73,0.12,-0.97,42.59
11/25/2019,41.91,0.25,-1.10,42.75
11/26/2019,44.98,-0.30,-1.38,46.66
11/27/2019,43.76,-1.12,-1.03,45.90
11/28/2019,42.55,0.00,-0.99,43.54
11/29/2019,40.47,-0.13,-0.91,41.50
11/30/2019,42.01,0.00,-0.64,42.65
12/1/2019,44.68,0.00,-0.80,45.48
12/2/2019,49.58,-1.31,-1.08,51.97
12/3/2019,43.69,0.06,-0.72,44.35
12/4/2019,44.96,0.02,-0.78,45.73
12/5/2019,42.82,0.11,-0.85,43.57
12/6/2019,40.38,0.19,-0.80,40.98
12/7/2019,39.14,0.36,-0.96,39.73
12/8/2019,35.17,0.18,-1.33,36.31
12/9/2019,39.68,0.17,-1.64,41.16
12/10/2019,43.13,0.52,-1.66,44.26
12/11/2019,41.30,0.38,-1.03,41.95
12/12/2019,38.08,0.21,-1.67,39.54
12/13/2019,36.41,0.24,-1.60,37.77
12/14/2019,31.12,-1.09,-1.32,33.53
12/15/2019,31.09,-0.81,-1.61,33.51
12/16/2019,40.56,-0.60,-1.48,42.64
12/17/2019,44.50,0.06,-1.90,46.34
12/18/2019,46.31,0.15,-1.61,47.77
12/19/2019,43.86,0.03,-1.02,44.85
12/20/2019,41.49,-0.17,-0.94,42.60
12/21/2019,38.20,0.04,-0.92,39.08
12/22/2019,39.24,0.07,-1.12,40.29
12/23/2019,45.70,0.33,-1.15,46.52
12/24/2019,38.85,0.00,-1.07,39.92
12/25/2019,36.20,0.00,-1.00,37.20
12/26/2019,43.39,-0.01,-1.25,44.65
12/27/2019,37.02,-0.13,-1.21,38.36
12/28/2019,34.89,0.00,-1.01,35.90
12/29/2019,36.96,0.04,-1.22,38.15
12/30/2019,42.48,-0.34,-1.28,44.10
12/31/2019,36.45,-0.08,-1.18,37.71
1/1/2020,28.36,-0.04,-1.19,29.60
1/2/2020,34.87,-0.10,-1.54,36.51
1/3/2020,31.98,-0.03,-1.05,33.06
1/4/2020,29.40,-0.23,-1.26,30.89
1/5/2020,27.71,-0.24,-1.39,29.33
1/6/2020,36.49,-2.42,-0.87,39.78
1/7/2020,36.71,-0.29,-1.71,38.71
1/8/2020,35.57,-0.31,-1.83,37.71
1/9/2020,37.57,-0.41,-1.73,39.70
1/10/2020,39.87,-0.42,-1.59,41.89
1/11/2020,32.15,-0.05,-1.39,33.58
1/12/2020,30.09,-0.70,-1.36,32.14
1/13/2020,38.33,-0.38,-1.51,40.22
1/14/2020,34.55,-0.42,-1.67,36.63
1/15/2020,39.31,-0.11,-1.29,40.72
1/16/2020,35.05,-0.26,-1.36,36.67
1/17/2020,33.09,-0.37,-1.24,34.71
1/18/2020,29.64,-0.02,-0.94,30.59
1/19/2020,28.64,-0.46,-0.96,30.06
1/20/2020,33.38,-0.24,-1.11,34.73
1/21/2020,30.79,-0.34,-1.18,32.31
1/22/2020,28.91,-0.24,-1.19,30.34
1/23/2020,28.66,-0.93,-1.10,30.70
1/24/2020,26.38,-0.42,-1.09,27.88
1/25/2020,25.21,0.00,-1.01,26.22
1/26/2020,21.41,-0.65,-0.76,22.81
1/27/2020,25.47,-0.23,-1.03,26.73
1/28/2020,26.14,-0.79,-0.93,27.86
1/29/2020,26.29,-0.23,-0.96,27.49
1/30/2020,28.57,0.00,-0.87,29.44
1/31/2020,27.17,-0.01,-0.94,28.11
2/1/2020,24.70,-0.26,-0.72,25.68
2/2/2020,20.59,-0.36,-0.82,21.77
2/3/2020,28.44,-0.13,-0.96,29.54
2/4/2020,31.33,-0.33,-1.03,32.68
2/5/2020,30.79,-0.26,-0.96,32.00
2/6/2020,29.83,0.29,-1.01,30.55
2/7/2020,27.30,0.05,-0.91,28.17
2/8/2020,22.90,0.00,-0.63,23.53
2/9/2020,20.76,0.01,-0.56,21.31
2/10/2020,28.97,0.04,-0.71,29.65
2/11/2020,26.80,-0.31,-0.91,28.02
2/12/2020,27.24,-0.29,-1.07,28.61
2/13/2020,27.12,-0.13,-1.06,28.31
2/14/2020,25.75,-0.03,-1.01,26.80
2/15/2020,25.41,-0.58,-0.88,26.88
2/16/2020,19.27,-1.00,-0.72,20.99
2/17/2020,26.15,-0.58,-0.91,27.64
2/18/2020,28.28,-0.57,-0.85,29.70
2/19/2020,26.79,-0.79,-1.01,28.59
2/20/2020,26.86,-0.80,-1.02,28.68
2/21/2020,27.72,0.07,-1.00,28.64
2/22/2020,23.92,0.00,-1.09,25.01
2/23/2020,17.03,-0.32,-0.51,17.86
2/24/2020,24.58,-0.30,-1.12,26.00
2/25/2020,25.46,-1.48,-1.23,28.17
2/26/2020,26.52,-0.64,-1.09,28.26
2/27/2020,27.80,-0.63,-1.20,29.63
2/28/2020,28.44,-0.25,-1.01,29.70
2/29/2020,17.69,-0.09,-0.78,18.55
3/1/2020,20.08,-0.04,-0.73,20.85
3/2/2020,25.46,0.14,-0.83,26.15
3/3/2020,25.85,-0.03,-0.87,26.75
3/4/2020,27.79,-0.12,-1.10,29.02
3/5/2020,28.89,-0.22,-0.90,30.01
3/6/2020,28.07,-0.19,-0.99,29.25
3/7/2020,24.01,-0.61,-0.99,25.61
3/8/2020,21.71,-0.99,-0.65,23.35
3/9/2020,29.84,-0.23,-0.99,31.06
3/10/2020,30.83,-0.22,-1.23,32.28
3/11/2020,29.29,-0.35,-0.99,30.63
3/12/2020,32.19,-0.35,-1.31,33.85
3/13/2020,29.48,-0.18,-1.11,30.76
3/14/2020,27.20,-0.09,-1.14,28.43
3/15/2020,27.93,-0.23,-1.30,29.46
3/16/2020,34.37,-0.30,-1.73,36.40
3/17/2020,31.63,-1.76,-1.51,34.90
3/18/2020,30.64,-0.72,-1.38,32.74
3/19/2020,27.00,-0.48,-1.25,28.73
3/20/2020,27.49,-0.49,-1.04,29.03
3/21/2020,21.86,-0.25,-0.87,22.98
3/22/2020,22.61,-0.16,-0.77,23.54
3/23/2020,22.37,-1.08,-1.01,24.46
3/24/2020,21.81,-1.02,-0.91,23.74
3/25/2020,21.85,-0.66,-0.90,23.40
3/26/2020,17.75,-1.26,-0.80,19.80
3/27/2020,16.44,-0.85,-0.58,17.86
3/28/2020,19.56,-0.98,-0.74,21.29
3/29/2020,15.08,-1.29,-0.55,16.92
3/30/2020,16.97,-1.91,-0.69,19.58
3/31/2020,18.63,-1.53,-0.63,20.79
4/1/2020,15.25,-2.77,-0.71,18.73
4/2/2020,15.23,-2.89,-0.70,18.82
4/3/2020,14.76,-2.93,-0.66,18.35
4/4/2020,14.39,-3.13,-0.57,18.09
4/5/2020,19.00,-1.49,-0.69,21.18
4/6/2020,25.48,-0.41,-1.04,26.94
4/7/2020,25.20,-0.34,-1.01,26.56
4/8/2020,26.59,-0.30,-1.06,27.95
4/9/2020,27.20,-0.28,-0.81,28.30
4/10/2020,25.06,-0.36,-0.76,26.19
4/11/2020,15.20,-1.48,-0.51,17.19
4/12/2020,16.39,-2.14,-0.64,19.16
4/13/2020,19.43,-1.86,-0.57,21.86
4/14/2020,18.67,-2.35,-0.49,21.51
4/15/2020,15.85,-2.73,-0.53,19.12
4/16/2020,16.94,-2.61,-0.60,20.15
4/17/2020,21.45,-0.51,-0.57,22.54
4/18/2020,13.82,-0.88,-0.63,15.34
4/19/2020,13.45,-1.33,-0.60,15.37
4/20/2020,17.50,-1.50,-0.81,19.81
4/21/2020,12.55,-2.47,-0.77,15.79
4/22/2020,15.04,-1.71,-0.50,17.24
4/23/2020,16.67,-1.65,-0.87,19.19
4/24/2020,21.98,-0.95,-1.00,23.92
4/25/2020,20.07,-0.62,-0.87,21.55
4/26/2020,16.03,-0.51,-0.69,17.23
4/27/2020,16.36,-1.36,-0.72,18.43
4/28/2020,22.67,-0.72,-0.92,24.31
4/29/2020,23.15,-0.85,-0.95,24.95
4/30/2020,14.50,-1.88,-0.85,17.23
5/1/2020,14.48,-1.70,-0.72,16.90
5/2/2020,10.72,-0.70,-0.53,11.95
5/3/2020,8.70,-0.84,-0.48,10.01
5/4/2020,15.30,-1.35,-0.85,17.51
5/5/2020,21.53,-1.74,-1.10,24.37
5/6/2020,21.61,-1.72,-1.14,24.46
5/7/2020,27.25,-1.27,-1.30,29.82
5/8/2020,24.03,-1.11,-1.25,26.39
5/9/2020,20.74,-0.21,-0.95,21.90
5/10/2020,15.43,-0.21,-0.72,16.35
5/11/2020,17.61,-1.48,-0.92,20.01
5/12/2020,16.71,-1.80,-0.96,19.47
5/13/2020,14.08,-2.47,-0.98,17.53
5/14/2020,14.48,-1.01,-0.79,16.28
5/15/2020,15.33,-1.40,-0.88,17.61
5/16/2020,18.91,-0.23,-0.88,20.02
5/17/2020,15.68,-0.31,-0.68,16.67
5/18/2020,20.36,-0.02,-0.70,21.07
5/19/2020,12.17,-0.81,-0.51,13.49
5/20/2020,10.11,-0.31,-0.37,10.79
5/21/2020,13.40,-0.24,-0.52,14.16
5/22/2020,9.16,-0.28,-0.37,9.81
5/23/2020,11.55,-0.04,-0.41,12.00
5/24/2020,13.88,0.00,-0.59,14.47
5/25/2020,17.51,-0.42,-0.84,18.77
5/26/2020,25.86,-1.92,-1.66,29.44
5/27/2020,24.94,-1.97,-1.69,28.59
5/28/2020,27.60,-2.42,-1.54,31.55
5/29/2020,24.39,-1.25,-1.02,26.65
5/30/2020,15.08,-0.02,-0.54,15.65
5/31/2020,16.36,0.48,-0.70,16.58
6/1/2020,24.67,0.57,-1.02,25.13
6/2/2020,31.74,-0.89,-1.48,34.11
6/3/2020,35.68,-2.64,-2.06,40.38
6/4/2020,30.61,-1.02,-1.61,33.24
6/5/2020,23.42,-0.54,-0.92,24.88
6/6/2020,13.42,-0.51,-0.54,14.47
6/7/2020,9.56,-0.32,-0.45,10.33
6/8/2020,19.47,-0.68,-0.77,20.91
6/9/2020,24.06,-1.47,-1.09,26.62
6/10/2020,26.25,-1.86,-1.36,29.46
6/11/2020,26.14,-1.16,-1.45,28.75
6/12/2020,21.80,-0.90,-1.16,23.86
6/13/2020,13.29,-0.18,-0.58,14.05
6/14/2020,15.10,-0.12,-0.66,15.89
6/15/2020,21.81,-0.25,-0.94,23.00
6/16/2020,18.39,-1.35,-0.91,20.65
6/17/2020,20.88,-0.63,-1.16,22.67
6/18/2020,21.88,-1.97,-1.22,25.08
6/19/2020,21.53,-1.11,-1.02,23.67
6/20/2020,17.68,-0.68,-0.85,19.22
6/21/2020,16.25,0.01,-0.65,16.89
6/22/2020,25.89,-0.02,-1.07,26.97
6/23/2020,27.62,-0.02,-1.26,28.90
6/24/2020,27.83,0.01,-1.14,28.96
6/25/2020,25.14,-0.09,-1.40,26.62
6/26/2020,25.05,0.00,-1.19,26.24
6/27/2020,22.58,0.00,-0.79,23.37
6/28/2020,15.80,0.00,-0.56,16.36
6/29/2020,20.69,0.00,-1.01,21.70
6/30/2020,21.69,-0.35,-1.08,23.12
7/1/2020,22.34,0.00,-0.78,23.13
7/2/2020,21.63,-0.13,-0.62,22.38
7/3/2020,20.26,-0.01,-0.45,20.72
7/4/2020,18.06,-0.02,-0.56,18.64
7/5/2020,19.29,0.00,-0.63,19.92
7/6/2020,24.85,0.71,-0.71,24.85
7/7/2020,23.87,0.27,-0.63,24.23
7/8/2020,24.50,0.07,-0.79,25.22
7/9/2020,28.08,0.49,-1.00,28.60
7/10/2020,37.11,2.94,-1.26,35.43
7/11/2020,33.26,1.62,-0.95,32.59
7/12/2020,36.89,3.55,-1.31,34.65
7/13/2020,36.13,2.70,-1.09,34.52
7/14/2020,29.79,0.37,-0.97,30.40
7/15/2020,26.72,-0.01,-0.84,27.57
7/16/2020,25.48,-0.12,-0.76,26.36
7/17/2020,25.83,0.50,-0.63,25.95
7/18/2020,24.18,0.14,-0.52,24.56
7/19/2020,23.14,0.00,-0.85,23.99
7/20/2020,26.29,0.00,-0.74,27.02
7/21/2020,26.20,-0.02,-0.84,27.05
7/22/2020,23.95,-0.12,-0.79,24.87
7/23/2020,23.08,-0.05,-0.72,23.85
7/24/2020,22.46,-0.05,-0.83,23.34
7/25/2020,22.44,0.00,-0.66,23.10
7/26/2020,22.00,-0.01,-0.91,22.91
7/27/2020,29.89,0.00,-0.97,30.85
7/28/2020,31.34,0.00,-1.18,32.52
7/29/2020,39.58,0.92,-1.01,39.68
7/30/2020,49.80,5.68,-1.00,45.13
7/31/2020,49.24,5.27,-1.29,45.26
8/1/2020,36.01,1.87,-0.86,35.00
8/2/2020,30.27,1.87,-0.97,29.37
8/3/2020,30.99,1.50,-0.89,30.38
8/4/2020,25.95,0.25,-0.86,26.56
8/5/2020,24.63,0.00,-0.79,25.42
8/6/2020,23.41,0.00,-0.85,24.26
8/7/2020,23.88,0.01,-0.90,24.77
8/8/2020,23.59,0.00,-0.77,24.37
8/9/2020,24.81,0.00,-0.91,25.72
8/10/2020,26.82,-0.65,-1.09,28.56
8/11/2020,27.09,-0.97,-0.80,28.85
8/12/2020,32.64,-0.04,-0.85,33.53
8/13/2020,53.03,3.40,-1.07,50.69
8/14/2020,158.16,5.13,-3.16,156.20
8/15/2020,122.69,5.55,-2.33,119.47
8/16/2020,79.35,3.69,-2.26,77.93
8/17/2020,282.40,62.79,-9.63,229.24
8/18/2020,496.24,163.72,-11.57,344.09
8/19/2020,148.69,4.61,-3.26,147.33
8/20/2020,139.91,30.38,-2.46,112.00
8/21/2020,65.11,5.64,-1.35,60.81
8/22/2020,49.72,2.49,-1.20,48.44
8/23/2020,46.16,1.88,-1.31,45.59
8/24/2020,57.00,3.26,-1.54,55.28
8/25/2020,65.85,7.37,-1.56,60.04
8/26/2020,65.79,7.71,-0.80,58.88
8/27/2020,68.47,8.33,-1.19,61.33
8/28/2020,34.89,0.00,-0.52,35.41
